,age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
26478,50,0,1,2,0,1,0,2,18,303.67,28182.36,20.0,606.83,0,1,0,0,2,4
26479,43,0,0,5,1,1,2,0,11,1307.65,12756.99,7.0,759.5010144519645,1,1,1,2,7,4
26480,59,1,1,3,0,0,2,2,15,259.34,19036.86,11.0,314.84363586342687,1,1,0,0,2,3
26481,53,1,1,4,0,0,1,1,2,1408.1040847286747,60921.98,12.0,785.57,1,0,1,2,5,1
26482,39,0,0,2,1,1,1,1,11,374.12,2275.06,-8.467490594280484,674.67,0,1,0,0,2,5
26483,59,1,0,3,0,1,1,1,10,200.32,38326.71,25.0,762.24,1,1,1,1,3,3
26484,12,1,0,3,0,2,1,1,15,31.36,12818.42,16.0,245.6616887960797,0,1,1,2,1,3
26485,44,0,1,4,0,2,1,2,5,32.34,19984.79,8.0,780.21,0,1,0,0,7,4
26486,59,1,0,5,0,0,1,2,10,327.93,44694.95,8.0,697.57,1,1,0,0,3,4
26487,51,0,1,2,1,0,2,1,15,77.31,41994.73,21.0,686.8821987429081,0,1,0,0,7,4
26488,10,0,0,3,0,0,0,2,15,157.65,17633.68,18.0,736.09,1,0,0,0,2,3
26489,30,0,2,5,0,0,2,0,14,441.84,22883.65,5.0,694.17,1,1,0,0,3,4
26490,13,0,0,0,1,0,0,2,6,684.08,30115.27,29.0,656.41,1,1,1,3,2,4
26491,12,1,0,3,1,2,1,2,3,76.46,32193.54,26.0,789.23,1,0,0,0,2,3
26492,49,0,1,5,0,0,1,1,14,230.67,21679.9,24.0,741.9,1,0,0,0,7,3
26493,36,1,1,3,0,2,2,2,21,31.52,37921.96,8.0,735.1026918906954,0,1,1,1,0,3
26494,58,0,1,0,0,2,1,0,17,183.84,10371.16,14.0,950.7524261876904,0,1,0,0,0,5
26495,57,0,1,3,0,1,2,0,11,34.47,11186.27,12.0,794.8,1,0,1,2,7,3
26496,39,1,1,1,0,0,1,1,14,33.22,41825.86,10.0,718.68,1,0,0,0,1,3
26497,54,1,0,1,0,0,0,1,17,396.66,2843.23,8.0,763.64,1,0,1,2,5,1
26498,29,0,1,4,0,1,1,0,10,51.58,26242.24,15.976715237406287,765.79,1,0,0,0,7,3
26499,21,1,1,0,0,2,2,1,-999,262.61,48286.57,29.0,651.4,0,1,1,3,0,5
26500,44,1,0,4,1,1,0,2,9,464.18,37324.11,14.0,763.73,0,1,1,3,6,2
26501,23,1,1,2,0,2,1,1,19,159.17,31570.3,29.0,609.46,0,1,0,0,2,5
26502,38,1,1,5,0,0,2,2,19,34.79,30820.83,23.0,631.83,1,0,1,3,1,4
26503,49,0,1,2,0,0,0,2,7,450.53,36990.17,15.976715237406287,513.76,0,1,0,0,0,5
26504,53,1,1,5,1,2,1,1,4,132.05,43500.96,15.0,678.26,0,1,1,2,3,4
26505,47,0,1,1,1,2,1,2,7,66.09,78036.62,11.0,1218.5300038995665,0,1,1,1,8,2
26506,47,0,0,4,0,0,1,2,12,127.63,15452.0,23.0,314.8200169672948,1,0,0,0,3,3
26507,26,0,0,5,1,0,2,0,-999,48.01,47366.25,6.0,983.3215301379716,1,0,0,0,3,3
26508,48,1,0,3,1,1,1,1,21,125.03,82515.15,16.0,573.5134972715919,1,0,0,0,8,1
26509,29,0,1,0,1,1,1,1,12,292.15,39848.97,27.0,568.32,1,0,0,0,0,5
26510,30,0,0,2,1,1,1,0,20,112.86,33716.37,18.0,694.85,0,1,1,3,0,5
26511,39,0,0,4,0,1,1,0,20,933.9251031753208,26568.44,24.0,759.61,1,0,1,2,3,3
26512,16,0,0,3,1,2,0,2,8,480.37,16258.06,20.0,785.65,1,1,1,2,1,3
26513,53,0,1,2,1,0,1,1,23,252.78,8138.63,51.417990078771275,683.71,0,1,1,3,7,5
26514,55,0,1,5,0,2,1,1,16,-821.2939784589175,23949.15,19.0,651.2,1,0,0,0,3,4
26515,58,1,1,0,1,2,2,2,7,299.66,3698.2,29.0,694.72,0,1,1,1,3,5
26516,25,1,0,1,0,0,1,1,17,-784.253176293058,44330.26,5.0,688.64,1,0,0,0,3,4
26517,51,0,1,4,0,1,0,0,15,286.84,11168.3,5.0,771.08,1,0,1,3,2,3
26518,40,0,2,2,0,0,2,0,23,76.67,1318.28,10.0,605.66,1,0,0,0,1,5
26519,28,0,1,1,0,0,2,1,16,132.16,39544.93,19.0,686.8821987429081,0,1,1,2,1,4
26520,40,0,1,0,0,1,2,1,15,146.16,37496.08,17.0,691.96,0,1,1,2,2,4
26521,53,0,0,4,0,1,2,2,7,440.12,43652.03,16.0,765.82,1,0,0,0,0,3
26522,40,1,0,1,1,1,1,1,5,1109.5173632207843,38801.44,3.0,771.05,0,1,0,0,8,1
26523,49,1,1,3,0,1,2,1,19,130.98,5840.09,6.0,740.9,1,0,1,1,3,3
26524,13,0,0,2,0,1,1,0,11,-858.7190929006201,5817.14,-15.605897264482795,686.8821987429081,0,1,0,0,1,4
26525,15,0,1,1,1,0,0,0,-999,33.65,32359.97,7.0,646.71,0,1,0,0,7,4
26526,41,0,0,5,1,1,1,1,-999,64.54,78852.15,6.0,735.77,0,1,1,1,5,2
26527,49,0,0,3,0,1,2,0,7,36.92,35301.25,11.0,780.06,0,1,0,0,0,3
26528,28,1,0,3,0,2,1,1,16,343.89,45754.57,53.08580673721301,771.0,0,1,1,2,7,3
26529,16,1,1,4,1,0,2,1,15,1658.855387743026,11232.61,37.58843646542651,753.91,1,1,0,0,5,1
26530,22,1,1,1,1,0,2,2,9,68.55,1737.08,26.0,624.7,1,0,0,0,0,4
26531,25,0,0,3,0,0,2,0,25,591.47,46254.91,7.0,828.7,0,1,0,0,8,1
26532,20,1,0,0,0,1,2,2,5,222.07,11374.29,28.0,598.6,1,0,1,1,2,5
26533,43,1,2,5,0,1,2,2,6,501.69,55988.3,4.0,724.45,0,1,1,3,8,2
26534,26,1,2,2,1,1,2,1,23,47.41,27716.7,22.0,95.90356696413824,0,1,0,0,7,5
26535,43,1,1,4,0,0,2,2,12,268.25,29758.57,11.0,705.08,1,0,0,0,4,2
26536,32,1,1,2,0,0,2,0,18,313.74,3214.09,24.0,641.07,1,1,1,1,0,5
26537,11,1,1,1,1,2,2,1,17,33.29,39438.3,25.0,274.3608999199825,0,1,0,0,2,4
26538,50,0,0,5,1,1,2,1,21,338.97,45157.93,2.0,762.71,1,1,1,1,8,2
26539,11,1,1,1,0,0,2,0,9,-574.674507885951,28697.38,26.0,1111.9977243761157,1,1,1,2,2,4
26540,10,0,1,0,1,0,1,2,10,30.16,23824.07,29.0,661.07,1,0,1,2,0,5
26541,61,1,1,0,1,1,2,2,-999,183.37,3209.94,23.0,626.01,1,0,0,0,7,4
26542,15,0,1,5,1,1,2,2,8,83.16,14167.06,14.0,701.8,1,0,0,0,0,3
26543,32,0,1,1,1,1,2,0,22,34.09,10798.61,20.0,823.7556138836702,0,1,0,0,2,4
26544,24,1,1,2,1,2,2,0,-999,32.06,32483.7,8.0,699.0,0,1,1,1,2,5
26545,57,1,0,1,0,2,2,2,19,258.93,10886.65,15.976715237406287,666.02,1,0,0,0,1,4
26546,31,1,1,3,0,2,1,1,5,155.48,9860.34,22.0,747.14,1,0,0,0,7,3
26547,27,1,1,1,1,1,1,2,7,512.31,70220.45,16.0,771.4,1,0,0,0,4,1
26548,22,1,1,0,0,1,1,1,17,32.24,32604.52,11.0,686.8821987429081,0,1,0,0,7,4
26549,41,0,1,4,1,0,1,1,18,32.48,61970.4,11.0,767.87,0,1,1,3,6,1
26550,61,0,1,2,1,2,1,2,24,1100.2345688872642,15836.15,15.976715237406287,239.8558074611284,0,1,0,0,0,4
26551,21,0,0,3,1,1,1,0,20,841.2063784187205,21938.88,6.0,835.01,0,1,1,1,4,1
26552,61,0,0,2,1,0,1,1,10,108.28,44006.67,23.0,848.1434319075747,1,0,1,2,2,5
26553,49,0,0,0,1,0,2,1,19,122.05,10733.61,12.0,241.3494376403544,1,0,0,0,0,5
26554,21,1,1,5,1,1,2,2,18,32.93,30170.34,12.0,761.53,0,1,0,0,3,3
26555,38,1,1,5,1,1,1,1,-999,189.86,41951.34,14.0,694.95,0,1,1,2,1,4
26556,25,1,1,1,0,2,1,0,9,32.76,80497.54,18.0,686.8821987429081,1,0,1,3,5,1
26557,19,0,1,3,0,2,0,0,15,161.77,36672.39,24.0,701.34,0,1,0,0,7,3
26558,63,0,0,0,0,1,1,2,17,1182.3520900344672,40837.46,29.0,696.26,1,0,1,3,0,4
26559,57,0,2,1,1,2,1,1,18,186.14,28284.47,17.0,700.17,0,1,0,0,2,4
26560,43,0,0,0,1,1,2,1,2,234.88,1092.09,11.0,602.43,1,0,1,3,7,4
26561,19,0,0,0,0,2,2,2,12,32.01,32552.15,20.0,578.75,1,0,0,0,1,5
26562,58,1,2,0,1,0,1,1,18,44.29,48539.46,14.0,927.4073217543556,0,1,0,0,0,5
26563,29,0,1,3,0,0,2,1,13,159.73,81953.76,7.0,784.8,0,1,0,0,6,2
26564,45,0,1,4,0,0,2,1,9,118.29,84033.37,13.0,811.36,0,1,1,1,8,2
26565,51,0,1,2,1,1,2,2,14,31.0,1399.36,22.0,654.87,1,0,1,2,3,5
26566,44,1,1,4,0,2,2,0,14,66.91,40319.03,14.0,708.06,0,1,0,0,7,3
26567,60,1,0,5,0,1,1,2,9,299.58,25843.28,17.0,706.54,0,1,0,0,3,4
26568,15,1,1,1,0,1,1,1,12,134.56,37188.44,14.0,700.8,1,0,1,2,0,4
26569,52,1,0,0,0,1,2,0,13,55.67,27727.92,26.0,680.99,1,0,0,0,2,4
26570,63,1,0,5,1,2,1,1,3,110.69,32994.4,5.0,435.817435082082,0,1,0,0,0,4
26571,63,1,1,4,0,2,2,0,21,1030.6813236802448,44641.91,26.0,249.0190107696034,0,1,1,2,0,3
26572,22,1,0,5,0,1,2,1,-999,30.21,79235.02,10.0,746.93,0,1,0,0,8,2
26573,50,0,1,2,0,1,2,2,14,272.65,38688.18,13.0,710.78,0,1,0,0,2,4
26574,41,1,1,0,0,2,1,1,6,30.63,43256.47,21.0,929.8277130374672,0,1,0,0,7,5
26575,21,1,1,5,1,2,2,1,7,57.41,35040.46,27.0,678.23,0,1,1,2,0,4
26576,46,0,1,0,1,0,2,1,23,293.86,29135.67,16.0,686.8821987429081,0,1,0,0,7,5
26577,44,1,0,4,0,1,2,2,16,347.82,16499.32,7.0,981.0820299904836,1,0,0,0,2,3
26578,15,0,1,2,1,0,1,1,14,209.93,29307.85,7.0,605.08,0,1,1,2,3,5
26579,39,0,0,2,0,0,2,2,10,52.19,38243.59,26.0,692.87,1,0,0,0,0,5
26580,52,1,1,5,0,2,1,2,4,32.63,14508.87,7.0,797.76,1,0,1,1,6,2
26581,50,0,1,1,0,0,1,0,16,127.29,39817.12,22.0,716.88,0,1,0,0,7,4
26582,61,1,2,5,0,1,2,1,24,-719.2926349069259,38053.7,9.0,634.51,1,0,0,0,0,4
26583,23,1,2,2,0,2,2,1,9,140.45,9585.75,16.0,575.58,0,1,0,0,2,5
26584,54,0,2,3,0,2,2,0,10,123.04,7384.8,17.0,757.47,0,1,0,0,7,3
26585,39,0,1,2,1,1,2,0,24,577.31,4131.15,21.0,697.16,1,0,1,3,2,5
26586,30,0,1,0,0,1,1,0,10,33.02,21476.86,27.0,689.1,0,1,0,0,1,4
26587,22,0,1,1,0,1,2,1,13,81.14,49927.03,15.976715237406287,798.9,0,1,0,0,2,3
26588,38,0,1,3,1,0,2,2,16,56.18,33212.35,13.0,1006.1923555871386,0,1,0,0,4,2
26589,51,1,0,2,1,2,2,0,4,280.94,38799.92,20.0,560.05,1,0,1,2,7,5
26590,57,0,1,2,1,2,2,1,20,-701.7042468431548,15243.57,24.0,686.8821987429081,1,0,0,0,2,4
26591,15,0,2,2,1,0,2,0,17,664.24,44997.88,28.0,650.03,1,0,0,0,7,4
26592,22,1,2,3,0,0,2,2,15,34.33,30838.13,14.0,777.31,1,0,1,2,3,3
26593,18,0,0,0,1,2,1,1,10,87.96,40396.08,27.0,612.96,1,0,0,0,0,5
26594,26,1,0,2,1,1,0,2,20,647.5,31619.8,19.0,631.77,1,1,1,3,7,5
26595,14,1,1,2,0,1,1,2,5,-645.3678755378512,43518.93,17.0,666.99,1,0,1,1,7,5
26596,37,1,0,2,0,0,2,1,20,278.41,29559.15,11.0,289.22328736106977,1,0,1,2,3,5
26597,25,1,2,2,1,0,2,2,16,587.24,44624.51,18.0,951.8095485913128,1,0,0,0,3,5
26598,35,0,1,0,1,1,1,0,13,74.08,32461.43,15.976715237406287,501.55,1,0,1,2,3,5
26599,17,1,1,2,1,0,1,2,10,66.79,37402.25,28.0,569.98,1,0,1,3,3,5
26600,25,0,1,0,1,0,1,2,7,803.6,7793.0,23.0,678.77,1,0,0,0,2,5
26601,16,0,0,0,1,0,0,2,21,63.21,47842.0,24.0,686.8821987429081,1,0,0,0,2,5
26602,26,1,0,2,1,2,2,0,3,108.24,16943.9,17.0,686.8821987429081,0,1,0,0,7,5
26603,44,1,0,0,1,0,1,0,19,74.82,13721.13,20.0,688.69,0,1,1,1,1,5
26604,51,1,0,4,1,0,2,0,17,105.44,15324.5,26.0,755.16,0,1,0,0,7,3
26605,61,0,1,0,1,0,2,2,5,55.87,45096.7,5.0,657.88,0,1,0,0,2,4
26606,55,1,2,1,1,1,2,0,13,30.39,4276.08,9.0,692.96,1,0,1,3,7,4
26607,64,0,0,2,0,0,0,1,3,462.69,17878.13,28.0,123.1736033850808,1,0,1,2,3,5
26608,32,0,0,4,0,0,2,0,11,33.83,56727.59,4.0,771.42,0,1,1,3,5,1
26609,16,1,1,0,1,2,1,1,2,129.86,27016.05,14.0,68.5541746000041,0,1,1,3,3,5
26610,37,1,1,0,1,0,2,2,21,126.54,45982.45,21.0,655.0,1,0,1,3,0,4
26611,61,1,1,5,0,2,1,2,20,68.48,29317.08,5.0,282.53028311874937,0,1,1,3,0,4
26612,50,0,1,0,1,0,1,2,23,224.06,13679.17,15.976715237406287,686.8821987429081,0,1,1,2,7,5
26613,39,0,0,1,0,2,0,1,22,271.46,18719.1,23.0,779.78,1,0,0,0,2,3
26614,34,0,1,1,0,2,1,0,19,70.71,22956.26,24.0,757.37,1,0,0,0,3,3
26615,42,0,2,3,0,1,2,2,6,139.62,91419.19,13.0,749.61,1,0,1,2,6,2
26616,21,0,0,5,1,2,1,1,14,91.41,13120.77,20.0,722.38,1,0,0,0,1,3
26617,34,0,1,1,0,1,1,0,18,78.97,57431.79,6.0,760.56,1,0,0,0,6,2
26618,12,0,0,5,0,0,2,1,13,338.97,41102.03,9.0,188.34609092309967,0,1,0,0,0,4
26619,55,1,0,5,0,1,2,2,16,412.82,44809.01,21.0,684.93,1,0,0,0,2,4
26620,43,0,0,4,0,1,2,0,11,153.72,83821.24,15.976715237406287,784.36,0,1,1,1,6,1
26621,61,1,1,0,1,0,1,2,24,91.19,11350.92,8.0,691.42,1,0,0,0,1,4
26622,38,1,0,4,0,1,0,2,11,431.51,2591.3,15.0,824.61,1,0,0,0,6,1
26623,39,0,0,2,1,1,0,1,13,350.57,34889.31,24.0,686.8821987429081,1,0,1,3,0,5
26624,34,1,0,5,1,1,1,0,10,823.89,26392.64,6.0,619.17,0,1,1,3,7,4
26625,54,0,0,1,0,0,1,2,15,143.02,29185.53,28.0,686.8821987429081,1,0,0,0,0,4
26626,64,0,0,0,0,2,1,2,14,467.74,19245.1,21.0,686.8821987429081,1,1,0,0,1,5
26627,20,0,0,4,0,1,1,1,17,140.23,30171.98,11.0,686.8821987429081,1,0,0,0,3,3
26628,63,0,0,0,1,2,2,1,19,84.86,2996.08,20.0,686.8821987429081,1,0,0,0,3,5
26629,14,1,2,3,0,0,1,1,12,174.43,28084.68,10.0,270.5036902374882,1,0,1,1,6,1
26630,13,0,2,0,1,0,0,0,7,1805.396683628284,23397.98,18.0,577.13,0,1,1,2,1,5
26631,16,0,0,1,1,0,2,2,18,315.82,65936.36,10.0,686.8821987429081,1,0,1,1,6,1
26632,40,1,0,1,1,1,2,2,12,34.29,77681.61,3.0,752.15,0,1,1,3,6,1
26633,30,1,0,1,1,1,0,0,4,565.12,45957.47,15.0,785.8,0,1,0,0,1,3
26634,23,0,1,1,0,2,2,0,4,455.64,1970.22,8.0,686.8821987429081,1,1,0,0,1,4
26635,49,1,0,5,1,1,1,0,7,271.11,71349.33,2.0,746.57,0,1,0,0,5,2
26636,16,1,1,4,0,1,0,1,23,364.94,44643.11,24.0,755.39,1,0,1,3,0,3
26637,60,1,1,0,1,0,1,0,13,176.44,38673.08,11.0,600.57,1,0,1,1,0,5
26638,11,0,0,3,0,1,1,1,12,258.41,24803.33,19.0,1298.3422806443084,0,1,1,3,5,1
26639,55,1,2,3,0,0,2,2,6,128.66,6376.98,15.976715237406287,757.49,1,0,1,2,3,3
26640,28,0,0,0,1,2,2,2,12,103.41,27018.0,16.0,676.04,1,0,1,3,1,4
26641,19,0,0,4,0,2,1,2,16,195.45,82643.39,14.0,847.95,0,1,0,0,6,1
26642,26,0,0,5,1,0,1,2,25,1094.7437661938002,39401.34,12.0,726.45,1,0,0,0,0,3
26643,64,0,0,1,0,1,2,2,22,77.52,41407.32,6.0,765.17,1,0,0,0,0,3
26644,14,1,1,5,1,1,1,1,15,307.22,15143.18,27.0,777.61,0,1,1,1,7,3
26645,29,1,1,2,0,0,1,1,16,241.7,22722.43,15.976715237406287,647.91,0,1,1,2,7,5
26646,46,0,0,5,0,1,1,2,7,218.55,10309.55,13.0,1078.1210895063878,0,1,1,1,1,4
26647,15,1,1,4,0,2,2,1,11,397.38,91964.48,1.0,835.52,1,1,0,0,5,1
26648,39,0,0,2,0,0,2,0,15,-905.9325007801032,11897.72,14.0,1167.5708694510347,1,0,1,1,0,5
26649,24,0,0,0,1,1,1,0,-999,272.9,40763.4,15.0,696.04,1,1,1,1,0,4
26650,63,1,0,1,1,2,2,1,14,1050.187038041654,17032.94,21.0,719.39,1,0,1,1,0,4
26651,27,0,1,3,1,2,1,0,12,888.14,60617.5,19.0,770.96,1,0,1,1,4,1
26652,14,1,0,2,0,1,1,0,23,214.7,6920.99,5.1343493214517295,613.7297824742022,1,0,0,0,1,4
26653,57,1,0,0,1,2,1,0,10,148.1,8062.98,15.0,611.92,0,1,0,0,3,4
26654,27,0,1,5,0,1,1,1,12,107.79,21703.2,5.0,1172.0148825312767,0,1,0,0,3,4
26655,59,1,1,2,0,1,0,1,3,405.52,12622.28,21.0,689.66,0,1,1,2,1,5
26656,46,0,0,4,1,0,2,1,16,174.66,31500.43,16.0,1257.3367386193231,0,1,1,3,6,3
26657,13,1,2,0,0,1,1,1,13,807.9956999729477,19902.45,12.0,686.8821987429081,1,0,0,0,2,4
26658,47,0,1,5,0,1,2,1,16,135.81,44823.54,22.0,711.52,0,1,0,0,2,3
26659,52,1,0,5,0,0,1,2,8,32.91,5502.84,3.0,766.3,1,0,1,3,5,2
26660,63,1,1,5,0,0,1,1,12,300.12,2147.42,15.0,780.35,1,0,0,0,0,3
26661,17,1,2,1,1,1,1,2,16,1372.27,45762.35,20.0,789.81,1,0,1,3,0,3
26662,60,0,2,3,0,0,1,0,15,90.45,2441.25,7.0,792.06,1,0,0,0,0,3
26663,57,0,2,4,0,0,0,1,7,1319.6347173205868,61756.98,1.0,782.61,0,1,0,0,4,1
26664,28,1,2,0,1,2,0,1,12,640.77,37440.36,13.0,676.82,1,1,1,3,7,5
26665,38,0,1,1,0,2,1,2,15,31.21,21750.47,12.0,332.3565136564744,0,1,1,2,8,1
26666,32,1,2,3,1,1,1,2,16,167.22,77905.9,11.0,805.72,1,0,0,0,4,1
26667,32,0,1,2,1,2,0,1,10,465.3,3588.63,13.0,712.36,1,1,1,3,7,4
26668,59,0,0,1,0,1,2,2,3,277.94,1836.8,15.976715237406287,767.37,1,0,0,0,1,3
26669,16,0,0,3,0,2,2,0,11,-710.5054555870482,48906.76,28.0,726.9,0,1,0,0,0,3
26670,10,1,2,2,1,0,1,1,15,68.42,43357.9,15.976715237406287,32.272705735118855,0,1,1,2,2,4
26671,30,1,0,0,1,0,1,1,10,1105.407609841784,7473.34,45.616963207613594,581.35,0,1,0,0,7,5
26672,32,0,1,3,1,1,2,0,14,580.06,23247.14,6.0,744.16,1,0,0,0,8,2
26673,44,1,2,0,0,0,1,1,12,1131.71,33827.61,24.0,662.52,1,0,0,0,7,5
26674,42,0,2,1,1,2,1,0,19,376.08,23187.62,22.0,686.8821987429081,1,0,0,0,0,4
26675,60,0,1,2,0,0,1,1,7,551.79,43214.04,27.0,637.2,0,1,0,0,0,4
26676,18,1,1,2,1,0,2,1,4,70.61,18557.55,19.0,1053.3467727427224,1,0,1,1,1,5
26677,59,0,2,5,1,2,1,0,10,1068.60827530394,27181.04,24.0,651.38,0,1,1,2,2,4
26678,17,1,2,1,0,0,2,2,10,391.77,46767.65,38.257253430165704,743.06,1,0,1,2,2,3
26679,32,1,0,0,1,0,1,1,9,1056.75,11805.47,15.976715237406287,686.8821987429081,1,0,0,0,7,5
26680,42,1,2,1,1,2,1,0,13,117.29,42427.37,28.0,782.26,0,1,1,1,7,3
26681,26,0,1,5,0,0,2,1,10,1202.5569676252787,23656.03,27.0,696.22,0,1,0,0,7,4
26682,20,1,2,1,1,1,1,0,21,170.12,40522.85,28.0,619.92,1,0,0,0,7,4
26683,58,1,2,0,1,1,1,1,15,1390.78,38474.67,24.0,1053.0303659034478,0,1,0,0,1,4
26684,63,0,2,4,0,1,1,1,14,132.97,76376.65,11.0,751.77,1,0,0,0,8,2
26685,20,1,0,0,0,0,1,0,10,98.9,15034.7,29.0,652.61,0,1,0,0,7,5
26686,12,1,1,3,1,2,1,0,21,59.64,1102.08,19.0,342.99289269105475,0,1,1,2,2,3
26687,41,0,0,0,1,2,1,2,17,282.45,19762.71,15.976715237406287,564.04,0,1,1,2,1,5
26688,13,1,0,2,0,0,2,2,12,103.33,37166.15,23.0,707.26,1,0,1,2,2,4
26689,52,0,0,1,0,2,2,1,8,242.97,57744.99,9.0,818.5,1,1,1,3,5,1
26690,47,1,0,1,1,1,2,2,14,169.98,41761.52,15.0,750.52,0,1,0,0,4,2
26691,16,1,2,0,1,0,1,2,9,222.9,24866.91,23.0,323.39386650415526,1,1,0,0,0,5
26692,36,1,2,1,1,1,0,1,-999,602.43,11559.24,12.0,709.18,0,1,1,1,0,4
26693,15,0,2,3,1,2,0,1,21,293.72,56239.83,9.0,686.8821987429081,1,0,1,3,4,2
26694,58,1,1,0,0,1,2,2,16,33.5,31618.08,29.0,578.55,1,0,0,0,2,5
26695,40,0,0,3,0,1,0,2,12,867.99,26990.01,10.0,834.45,1,0,0,0,5,1
26696,38,0,1,2,0,1,1,2,10,626.99,26149.57,18.0,530.35,1,1,0,0,7,5
26697,54,1,0,0,1,0,1,1,15,151.68,42446.51,15.976715237406287,652.05,0,1,1,2,7,5
26698,58,1,0,0,1,1,1,2,-999,32.72,14719.92,24.0,668.66,1,0,0,0,1,5
26699,23,0,1,3,1,2,2,2,16,1401.11,22696.1,10.0,705.14,1,1,1,2,5,2
26700,56,0,2,2,1,2,2,1,9,1168.34,6422.3,10.0,686.8821987429081,1,1,1,1,1,4
26701,62,1,2,3,0,1,0,0,20,146.9,27812.87,15.976715237406287,737.96,0,1,0,0,0,3
26702,62,0,1,1,1,1,2,1,3,143.06,42150.48,13.0,213.96643086049085,0,1,0,0,3,3
26703,36,1,1,5,0,0,2,1,12,336.81,30912.04,15.976715237406287,677.25,1,1,1,2,0,4
26704,53,1,0,4,1,2,1,1,11,-919.0630759818172,10702.96,13.0,776.23,1,0,1,3,2,3
26705,12,1,0,1,0,2,1,1,6,-569.356245892733,1779.94,7.0,686.8821987429081,0,1,0,0,1,4
26706,15,0,1,4,1,1,1,0,11,53.65,71291.01,11.0,801.31,1,0,1,1,4,1
26707,23,0,1,5,1,2,2,2,16,80.35,2574.46,26.0,796.89,1,0,1,1,7,3
26708,17,1,0,5,1,0,0,2,22,34.51,77201.19,14.0,686.8821987429081,1,0,0,0,6,2
26709,24,0,0,3,0,2,2,1,4,48.51,22300.3,23.0,686.8821987429081,1,0,0,0,2,3
26710,44,0,2,3,1,2,0,2,2,581.35,22882.44,13.0,799.64,1,0,1,1,7,3
26711,52,1,1,5,1,2,0,2,15,621.76,36958.43,29.0,644.33,0,1,1,3,2,4
26712,39,0,0,0,1,1,1,2,12,678.1,22281.29,21.0,564.04,0,1,0,0,3,5
26713,33,1,2,2,0,2,1,0,11,49.72,12711.61,17.0,575.25,1,0,1,2,0,5
26714,35,0,1,0,1,1,1,2,17,510.51,25169.32,9.0,695.97,1,0,0,0,1,5
26715,25,1,1,2,1,1,1,2,12,587.19,12672.11,22.0,558.45,1,1,1,1,0,5
26716,26,1,1,3,0,1,0,1,11,77.72,40063.72,18.0,1127.93202924926,0,1,1,3,7,3
26717,43,1,1,0,1,2,0,0,1,545.5,33766.77,44.28870818026123,639.94,0,1,0,0,7,5
26718,24,1,1,1,0,1,0,0,15,441.18,9447.76,12.0,700.53,1,1,1,2,3,3
26719,18,1,1,0,1,0,2,2,2,655.58,18056.04,7.0,622.88,1,0,1,1,2,5
26720,10,1,2,4,0,1,2,1,6,963.5750836676136,27391.2,23.0,742.45,1,0,0,0,2,3
26721,43,0,2,0,0,2,1,2,15,246.13,36644.91,26.0,553.02,0,1,0,0,7,5
26722,20,0,0,1,0,2,2,2,16,246.09,29356.03,8.0,690.47,1,0,1,1,2,4
26723,40,1,0,1,1,2,2,0,10,614.83,74635.0,3.0,748.87,1,0,0,0,5,2
26724,24,0,2,5,1,0,2,0,15,184.39,40433.01,15.976715237406287,686.8821987429081,0,1,1,1,0,4
26725,26,1,1,4,0,2,2,2,15,659.57,16903.36,-6.9393144023778035,686.8821987429081,0,1,1,2,3,3
26726,45,0,1,0,1,0,2,0,1,44.04,13266.33,15.976715237406287,693.69,0,1,0,0,0,4
26727,51,1,0,4,0,0,0,0,5,449.16,78488.74,19.0,814.13,1,1,0,0,4,1
26728,18,1,1,5,1,0,2,1,21,99.32,29334.44,16.0,781.36,1,0,0,0,6,2
26729,21,0,0,5,0,2,0,2,9,380.53,42125.66,27.0,709.67,0,1,0,0,7,4
26730,30,0,1,3,0,2,1,1,12,167.17,5370.09,11.0,770.16,1,0,1,1,2,3
26731,49,0,1,4,1,1,1,1,16,30.29,65281.86,9.0,686.8821987429081,0,1,0,0,4,4
26732,60,0,2,3,0,1,2,0,24,160.05,24433.75,8.0,686.8821987429081,1,0,0,0,1,3
26733,15,0,1,5,0,1,1,2,8,554.2,20923.47,8.0,610.99,0,1,0,0,2,4
26734,35,1,1,3,1,0,2,1,11,77.15,21883.83,15.976715237406287,727.33,0,1,1,1,3,3
26735,29,1,1,0,1,2,1,2,-999,123.92,46171.62,9.0,880.6110404927018,0,1,1,3,3,4
26736,20,0,1,0,0,0,2,2,14,129.72,26938.36,20.0,454.91382884395233,0,1,0,0,3,4
26737,27,1,0,1,1,1,1,1,20,186.31,19926.49,22.0,419.6435775735366,1,0,0,0,1,4
26738,38,0,1,1,0,1,0,1,15,204.21,33560.67,17.0,835.24,1,1,1,1,4,1
26739,59,1,1,2,0,0,1,1,11,298.58,33096.71,15.976715237406287,559.96,0,1,0,0,0,5
26740,34,1,0,5,0,1,2,1,5,60.27,13982.82,8.0,755.77,0,1,0,0,0,3
26741,57,0,1,1,1,0,1,1,17,372.71,47600.53,15.976715237406287,708.58,1,1,0,0,1,3
26742,12,1,0,2,1,2,2,1,-999,-734.9036158069223,19417.26,15.976715237406287,511.91,1,0,0,0,2,5
